nombre,edad,observaciones,historial_medico,fotos,tipo_animal_Ave,tipo_animal_Gato,tipo_animal_Perro,tipo_animal_Roedor,raza_Bengalí,raza_Bulldog,raza_Cacatúa,raza_Canario,raza_Cobaya,raza_Conejo,raza_Golden Retriever,raza_Hámster,raza_Jerbo,raza_Labrador,raza_Loro Gris Africano,raza_Maine Coon,raza_Pastor Alemán,raza_Periquito,raza_Persa,raza_Pinzón,raza_Poodle,raza_Ragdoll,raza_Rata,raza_Siamés,tamanio_Grande,tamanio_Mediano,tamanio_Pequeño,temperamento_Activo,temperamento_Nervioso,temperamento_Sociable,temperamento_Tranquilo,tipo_alimentacion_Húmedo,tipo_alimentacion_Mixto,tipo_alimentacion_Seco,ubicacion_Amate,ubicacion_Bami,ubicacion_Bellavista-La Palmera,ubicacion_Centro,ubicacion_Cerro-Amate,ubicacion_El Plantinar,ubicacion_Este-Alcosa-Torreblanca,ubicacion_Huerta del Rey,ubicacion_La Cartuja,ubicacion_Los Remedios,ubicacion_Macarena,ubicacion_Nervión,ubicacion_Padre Pío-Palmete,ubicacion_Pino Montano,ubicacion_Polígono San Pablo,ubicacion_San Jerónimo,ubicacion_San Pablo-Santa Justa,ubicacion_Sur,ubicacion_Triana,necesidades_especiales_False,necesidades_especiales_True,nivel_actividad_Bajo,nivel_actividad_Medio,nivel_actividad_Alto,socializacion_No sociable,socializacion_Sociable con otros animales,socializacion_Sociable con personas
Gilberto,5.0,Earum voluptate delectus nostrum aliquam excepturi repudiandae.,Laboriosam exercitationem dignissimos voluptatibus necessitatibus.,https://dummyimage.com/694x208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Adela,6.0,Incidunt iure voluptate dignissimos magnam sapiente temporibus.,Aliquid laboriosam dicta minima ipsam facere.,https://picsum.photos/28/119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Carmina,0.7000000000000001,Occaecati a dolores minima veritatis.,Adipisci quas recusandae nostrum iusto sed sunt.,https://picsum.photos/729/806,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
Cornelio,2.0,Omnis voluptate animi a.,Architecto aspernatur aspernatur adipisci voluptatibus.,https://picsum.photos/309/57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
Felicia,0.6000000000000001,Modi neque ratione nesciunt hic iste reprehenderit.,Animi esse nesciunt harum illo sequi libero.,https://placekitten.com/21/936,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Encarnacion,14.0,Expedita fugit nam dolor incidunt aliquam sunt.,Eius similique harum doloremque veritatis sint quos.,https://dummyimage.com/927x169,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
Graciela,1.6,Ad aut nostrum ipsa eveniet minima eligendi.,Repellat porro sequi.,https://placekitten.com/942/443,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Vera,5.0,Laudantium ea illum nam.,Quae debitis dignissimos dolor exercitationem nobis praesentium.,https://picsum.photos/653/628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Florinda,1.0,At vitae reprehenderit laborum dolor eos.,Error eum accusantium cum qui veniam cum.,https://picsum.photos/763/285,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Olimpia,0.8,Pariatur eius earum earum eius.,Velit voluptatem officia.,https://picsum.photos/267/494,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
Hilda,2.0,Repellat enim soluta nihil alias.,Delectus ipsam hic necessitatibus maiores nulla.,https://dummyimage.com/439x192,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
Gabriela,11.0,Aperiam repellat rerum mollitia culpa numquam ipsam hic.,Architecto repellendus fugiat neque inventore tempore.,https://dummyimage.com/825x590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Cruz,5.0,Asperiores doloribus optio dolor.,Illo rem ea laborum sunt corporis eos.,https://dummyimage.com/714x9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
Felicia,7.0,Facere nulla quo optio officia.,Aliquam ducimus doloremque fugit a expedita consequatur.,https://placekitten.com/58/923,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Nilo,11.0,Temporibus non itaque id adipisci asperiores.,Vero in iusto.,https://picsum.photos/430/365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
Dionisio,0.7000000000000001,Possimus ut alias vitae.,Odio quisquam saepe inventore nesciunt culpa.,https://picsum.photos/113/357,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Mateo,12.0,Veniam ab aliquid.,Reiciendis hic corrupti suscipit autem minima provident.,https://picsum.photos/202/265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Enrique,17.0,Porro repudiandae possimus.,Totam a quibusdam ad tenetur.,https://dummyimage.com/159x476,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Jovita,16.0,Aut necessitatibus voluptate illum odio occaecati.,Veniam modi totam deleniti.,https://picsum.photos/41/486,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Nereida,1.0,Neque voluptatum necessitatibus quod nihil.,Doloremque odit aspernatur sapiente quae quidem quasi.,https://picsum.photos/91/995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Laura,3.0,Hic vero tempore cupiditate.,At voluptatibus labore dolorum praesentium.,https://placekitten.com/371/149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Nerea,0.4,Laudantium nisi cum.,Similique sapiente voluptatem quo.,https://picsum.photos/280/1000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
Diego,3.0,Minus quaerat explicabo dolores unde.,Placeat itaque consectetur hic quas.,https://dummyimage.com/755x695,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
Leocadia,12.0,Consequatur aut perferendis quas odit.,Odio quo necessitatibus eveniet accusamus doloribus consequuntur.,https://picsum.photos/722/977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
Perla,1.0,Autem est veritatis.,Tenetur maiores aut maiores dolores ipsa.,https://dummyimage.com/1016x124,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Hortensia,10.0,Tenetur dignissimos nisi incidunt quae.,Quos adipisci quos labore accusantium.,https://dummyimage.com/398x533,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
Emilio,13.0,Sequi quo veniam.,Non animi sed laborum.,https://picsum.photos/688/344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Luciano,13.0,Nesciunt unde quaerat doloremque perspiciatis atque soluta.,Quidem ipsum repellendus amet nemo porro.,https://dummyimage.com/44x988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Marcio,7.0,Esse consequatur laudantium quaerat.,Vero suscipit animi ab.,https://picsum.photos/536/123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Guadalupe,19.0,Molestias exercitationem sit quas ipsum.,Molestias omnis eius distinctio iste nemo maiores.,https://placekitten.com/183/804,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
Amaro,1.3,Velit neque maxime quas.,Consectetur minus dolores qui.,https://placekitten.com/693/860,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
Omar,0.6000000000000001,Dignissimos nam id illo.,At dolorem voluptates ratione fugit.,https://placekitten.com/900/907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
Luciana,1.0,Exercitationem libero enim a pariatur.,Ullam voluptas libero nesciunt dolor explicabo necessitatibus distinctio.,https://picsum.photos/413/929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
Evita,16.0,Iste ipsam nobis mollitia incidunt.,Eum exercitationem quae ut laborum nesciunt optio.,https://placekitten.com/710/930,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
Fernanda,14.0,Aut fugit rerum molestiae modi.,Nostrum facere suscipit perferendis in.,https://dummyimage.com/951x412,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Esther,18.0,Reprehenderit voluptas sit dicta ducimus.,Ducimus assumenda sit in quis.,https://dummyimage.com/259x148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Mar,1.6,Quasi labore ducimus voluptate at suscipit.,Laborum delectus ex quis minus perspiciatis asperiores.,https://placekitten.com/1006/128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
Asunción,19.0,Dicta incidunt minima accusantium.,Architecto laborum praesentium quis minus.,https://picsum.photos/213/33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
Ainara,0.6000000000000001,Sit aliquid laborum dicta.,Ipsum delectus eligendi hic laborum perferendis cum.,https://picsum.photos/507/631,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Guadalupe,19.0,Quod cumque illum ullam dolorem quam corporis.,Magni est quis voluptate.,https://placekitten.com/359/452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Ruperto,10.0,Itaque incidunt odit itaque explicabo officiis fugit.,Eveniet omnis dolor rem ducimus.,https://placekitten.com/17/645,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Ariadna,4.0,Alias debitis laboriosam facilis rerum consectetur quis.,Totam vitae a enim.,https://picsum.photos/371/400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
Leonel,10.0,Ipsam iusto repudiandae expedita animi nisi necessitatibus.,Molestias vel facilis perferendis qui libero sint.,https://dummyimage.com/547x400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
Susanita,1.3,Rem rem voluptates iusto eligendi.,Officia eveniet veritatis iure ipsum.,https://dummyimage.com/229x667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Cornelio,1.8,Provident voluptatum non a corporis architecto.,Voluptatum necessitatibus ducimus officia sapiente molestias nulla.,https://placekitten.com/391/840,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
Mamen,3.0,Pariatur ipsa harum unde.,Voluptas sequi corporis ab ipsum nam.,https://placekitten.com/110/952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
Ainara,15.0,Assumenda nostrum voluptas.,Ipsum quam aliquid vel officia eveniet tempora.,https://placekitten.com/583/750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Lope,17.0,Libero illo placeat natus inventore.,Vitae nemo error ipsam quos natus quisquam alias.,https://picsum.photos/605/975,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
Máxima,16.0,Quam asperiores iste quis fugit dicta commodi.,Nobis omnis ab.,https://placekitten.com/10/83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Tadeo,5.0,Neque dicta vitae earum praesentium deserunt blanditiis.,Et nostrum ducimus veritatis quasi architecto dolore.,https://picsum.photos/435/897,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Brunilda,1.5,Ex culpa itaque.,Dolore quas nulla voluptas aspernatur odit.,https://picsum.photos/498/893,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Chelo,1.1,Repellat cumque quaerat vitae animi tempore.,Aspernatur non repellat praesentium quod.,https://placekitten.com/687/539,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Carmina,14.0,Magni iusto ipsum aspernatur ratione perferendis.,Exercitationem quo voluptatem dolorum quibusdam.,https://picsum.photos/97/253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
Martin,2.0,Maiores ipsa ipsum repellat tenetur a.,Quos esse quam.,https://placekitten.com/914/772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
Epifanio,6.0,Cum veritatis exercitationem quisquam.,Ex nostrum eveniet illum.,https://dummyimage.com/221x226,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Ruperto,0.5,Reprehenderit cumque aspernatur sit.,Ullam incidunt praesentium ipsam aliquid.,https://picsum.photos/638/124,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Nerea,18.0,Eveniet aut quaerat autem.,Occaecati odio eos reprehenderit ex repellendus.,https://placekitten.com/331/695,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Segismundo,4.0,Veniam dolores facilis iure neque quidem iure.,Minus temporibus impedit dolorem.,https://dummyimage.com/70x137,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Juan José,10.0,Eius nihil eos velit facilis libero fuga.,Et sint minus cumque nihil in praesentium.,https://picsum.photos/51/840,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
Lina,13.0,Quod maxime ut maxime reiciendis.,Dolorem quae accusamus.,https://picsum.photos/242/340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Severo,13.0,Itaque enim officia soluta similique.,Excepturi consectetur vel dolorum.,https://placekitten.com/279/587,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Fito,13.0,Sint ipsa laudantium qui itaque enim.,Dolor similique voluptate nemo necessitatibus fugiat.,https://placekitten.com/516/630,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Maura,1.9,Dolorum rem temporibus iste.,Eaque eius rerum at neque cupiditate quisquam.,https://placekitten.com/668/529,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Sigfrido,5.0,Provident totam ratione quis.,Optio placeat aut eaque quia illum.,https://dummyimage.com/667x366,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
Florencia,0.2,Vel placeat nobis nulla soluta modi numquam.,Aspernatur velit vel soluta.,https://picsum.photos/596/788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Guiomar,8.0,Nobis aperiam sunt minima delectus dicta libero.,Blanditiis beatae nostrum libero.,https://dummyimage.com/1021x619,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Cruz,13.0,Nulla modi deleniti ullam fuga.,Provident quaerat alias sunt.,https://picsum.photos/200/643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
Pepe,4.0,Alias quidem delectus dolorum.,Unde quidem doloribus enim voluptatem.,https://picsum.photos/533/980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
África,16.0,Repellat dicta praesentium.,Animi ea provident sed nobis dolor odio.,https://picsum.photos/97/769,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Ale,18.0,Exercitationem optio expedita nulla eos in voluptas.,Ipsum eum officiis reprehenderit perferendis necessitatibus cupiditate exercitationem.,https://dummyimage.com/987x105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
Mateo,12.0,Culpa nihil consequatur tempora dicta officiis.,Aliquid dolorum provident dolore.,https://placekitten.com/578/476,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Anita,7.0,Hic fuga fuga explicabo.,Magni voluptatum labore sint.,https://dummyimage.com/365x694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
